ccg_code,year,month,registered_patients,diabetes_patients,total_spend,per_capita_spend
09L,2012,Apr,129916.0,5887.0,108745.48000000001,18.47213861049771
09N,2012,Apr,169943.0,7130.0,127651.00000000001,17.903366058906034
09P,2012,Apr,147619.0,8451.0,178202.15999999997,21.086517571884983
09W,2012,Apr,216659.0,13690.0,277121.24999999994,20.24260409057706
09X,2012,Apr,178339.0,8173.0,162493.96,19.881801052245198
09Y,2012,Apr,280371.0,14295.0,281834.4699999999,19.715597761455047
10A,2012,Apr,158284.0,9803.0,199198.58000000005,20.320165255534025
10C,2012,Apr,72551.0,3529.0,63141.60999999999,17.892210257863415
10D,2012,Apr,83012.0,5459.0,107526.42,19.697091042315442
10E,2012,Apr,111096.0,7364.0,145274.98999999993,19.72772813688212
10G,2012,Apr,105928.0,4946.0,105895.21999999999,21.41027496967246
10H,2012,Apr,253062.0,12263.0,238055.52000000002,19.41250265024872
10J,2012,Apr,168882.0,8878.0,153453.84999999998,17.284731921603964
10K,2012,Apr,160950.0,8763.0,156400.92,17.847874015748033
10L,2012,Apr,117428.0,6720.0,126773.59,18.86511755952381
10M,2012,Apr,89777.0,3572.0,67083.93999999999,18.780498320268755
10N,2012,Apr,84359.0,3567.0,69860.45,19.58521166246145
10Q,2012,Apr,548978.0,24080.0,441566.2299999999,18.33746802325581
10R,2012,Apr,171378.0,8414.0,148393.46999999997,17.636495127169002
10T,2012,Apr,103562.0,7765.0,128573.54000000004,16.558086284610436
10V,2012,Apr,168161.0,9562.0,172814.65000000002,18.073065258314163
10W,2012,Apr,98928.0,4238.0,86499.04999999997,20.410346861727223
10X,2012,Apr,213671.0,10428.0,196736.55000000005,18.866182393555817
10Y,2012,Apr,156171.0,7601.0,146873.58,19.32292856203131
11A,2012,Apr,437677.0,20904.0,410957.0999999999,19.659256601607343
11C,2012,Apr,119827.0,5537.0,110256.54000000001,19.912685569803145
11D,2012,Apr,122029.0,4965.0,89909.70000000001,18.108700906344414
11E,2012,Apr,159904.0,6968.0,120986.47,17.363155855338693
11H,2012,Apr,376986.0,16988.0,286874.69,16.886901930774666
11J,2012,Apr,619106.0,33342.0,610189.2400000006,18.30091896107014
11M,2012,Apr,496709.0,28502.0,491490.1699999998,17.244059013402563
11N,2012,Apr,453574.0,24704.0,451625.2099999998,18.281460897020718
11T,2012,Apr,170640.0,8910.0,161221.71000000002,18.094468013468017
11X,2012,Apr,438437.0,24405.0,414215.4599999999,16.972565457897968
12A,2012,Apr,204972.0,9937.0,185077.37999999992,18.625075978665585
12D,2012,Apr,172928.0,9539.0,186421.61,19.543097808994652
12F,2012,Apr,268747.0,16122.0,280039.8899999999,17.370046520282838
13P,2012,Apr,542668.0,34376.0,792277.4299999999,23.047400221084477
99A,2012,Apr,396128.0,21579.0,400850.17999999993,18.575938644052084
99C,2012,Apr,175585.0,10420.0,186908.55999999997,17.93748176583493
99D,2012,Apr,126824.0,7786.0,153316.06,19.69124839455433
99E,2012,Apr,207630.0,11082.0,241240.87000000008,21.7687123262949
99F,2012,Apr,144540.0,8329.0,163815.26,19.668058590467044
99G,2012,Apr,145859.0,7894.0,147865.53999999998,18.731383329110713
99H,2012,Apr,226936.0,9905.0,177717.95000000004,17.94224634023221
99J,2012,Apr,365318.0,17916.0,345153.95000000007,19.265123353427107
99K,2012,Apr,132882.0,6554.0,121848.05999999998,18.5914037229173
99M,2012,Apr,170761.0,8171.0,172541.73999999996,21.11635540325541
99N,2012,Apr,362681.0,18353.0,369412.80000000005,20.128197025009538
99P,2012,Apr,722197.0,37713.0,612137.3399999999,16.231467663670347
99Q,2012,Apr,234969.0,13203.0,213304.98999999993,16.155797167310453
00C,2012,May,84625.0,5293.0,87668.59999999999,16.563121103344038
00D,2012,May,232628.0,15116.0,305599.23000000004,20.21693768192644
00F,2012,May,168292.0,9968.0,167842.50999999998,16.838133025682183
00G,2012,May,125410.0,5168.0,103177.85999999999,19.96475619195046
00H,2012,May,103460.0,6240.0,120333.09000000003,19.284149038461543
00J,2012,May,198135.0,11861.0,237583.61000000004,20.030655931203107
00K,2012,May,228082.0,12036.0,248216.8,20.622864739115986
00L,2012,May,264148.0,16865.0,270796.95000000007,16.056741772902466
00M,2012,May,230654.0,13128.0,280597.22,21.373950335161485
00N,2012,May,125301.0,8055.0,154979.91999999998,19.24021353196772
00P,2012,May,231625.0,13478.0,285290.5299999999,21.167126428253443
00Q,2012,May,124909.0,8330.0,178439.45,21.421302521008403
00R,2012,May,139228.0,9034.0,174851.93999999997,19.354874916980293
00T,2012,May,229563.0,15613.0,290913.5099999999,18.632774610901166
00V,2012,May,154052.0,8335.0,170705.82,20.48060227954409
00W,2012,May,159701.0,8333.0,210823.87999999998,25.2998775951038
00X,2012,May,139469.0,8394.0,154210.98,18.37157255182273
00Y,2012,May,177319.0,10749.0,275215.97,25.603867336496414
01A,2012,May,288876.0,17288.0,371223.0599999998,21.472874826469216
01C,2012,May,164531.0,8938.0,165937.56999999998,18.565402774669945
01D,2012,May,174292.0,10737.0,216660.43000000005,20.178860948123315
01E,2012,May,167553.0,9236.0,182458.85,19.755180814205286
01F,2012,May,101262.0,6894.0,135836.34,19.70355961705831
01G,2012,May,189822.0,10151.0,213480.98000000004,21.03053689291696
01H,2012,May,411612.0,21957.0,438465.36000000004,19.96927449105069
01J,2012,May,126163.0,8044.0,164475.53,20.446982844356043
01K,2012,May,131046.0,7155.0,147096.41,20.55854786862334
01M,2012,May,138202.0,8034.0,195861.39,24.379062733383122
01N,2012,May,131660.0,6960.0,168236.93,24.171972701149425
01R,2012,May,139532.0,8137.0,174734.91,21.474119454344354
01T,2012,May,126822.0,7054.0,142233.54,20.163529912106608
01V,2012,May,101234.0,5915.0,103797.67000000001,17.548211327134407
01W,2012,May,237826.0,12937.0,265708.56000000006,20.53865347453042
01X,2012,May,155786.0,10213.0,186804.12,18.290817585430332
01Y,2012,May,187054.0,11485.0,284341.22000000003,24.757616020896826
02A,2012,May,181553.0,10048.0,211443.16,21.04330812101911
02D,2012,May,79614.0,4671.0,106598.06999999999,22.82125240847784
02E,2012,May,154616.0,9255.0,170269.73000000004,18.397593733117237
02F,2012,May,206635.0,11097.0,209908.55000000002,18.915792556546815
02G,2012,May,90171.0,5223.0,101838.84,19.498150488225157
02H,2012,May,257240.0,16023.0,314669.65,19.638622605005306
02M,2012,May,126659.0,7684.0,147953.2,19.254711087975014
02N,2012,May,124811.0,7088.0,143831.46000000002,20.292248871331832
02P,2012,May,180064.0,11475.0,261166.68,22.759623529411765
02Q,2012,May,90256.0,5504.0,126953.49000000002,23.065677688953492
02R,2012,May,251063.0,16471.0,329215.2399999998,19.98756845364579
02T,2012,May,166522.0,9125.0,204868.00000000003,22.45128767123288
02V,2012,May,161520.0,8139.0,173848.76000000004,21.359965597739286
02W,2012,May,71481.0,6542.0,163620.09,25.010713848975847
02X,2012,May,247262.0,16386.0,401825.9099999999,24.522513731233975
02Y,2012,May,247261.0,14872.0,283847.4,19.08602743410436
03A,2012,May,185941.0,9791.0,195857.69999999998,20.00385047492595
03C,2012,May,291181.0,12123.0,253990.99,20.95116637795925
03D,2012,May,115576.0,5882.0,117065.60999999999,19.90234784087045
03E,2012,May,130748.0,5802.0,116672.74999999999,20.109057221647706
03F,2012,May,226105.0,12574.0,249240.21999999994,19.82187211706696
03G,2012,May,198646.0,11317.0,240635.69999999998,21.2632057965892
03H,2012,May,131600.0,8080.0,170310.5499999999,21.07803836633662
03J,2012,May,141150.0,8899.0,192516.46,21.633493650972017
03K,2012,May,133511.0,8430.0,183607.67000000004,21.780269276393838
03L,2012,May,202117.0,12042.0,272666.76000000007,22.642979571499758
03M,2012,May,97630.0,5068.0,112346.88,22.16789265982636
03N,2012,May,448552.0,25323.0,487504.8700000001,19.251465861074916
03Q,2012,May,277850.0,13002.0,242250.21,18.63176511305953
03R,2012,May,283387.0,16918.0,345697.38,20.43370256531505
03T,2012,May,199805.0,14784.0,311595.67,21.076546942640693
03V,2012,May,40408.0,2119.0,56176.87999999998,26.51103350637092
03W,2012,May,254405.0,13555.0,302331.33999999997,22.30404573957949
03X,2012,May,79014.0,4601.0,74444.79,16.180132579873938
03Y,2012,May,83276.0,5924.0,112673.11000000002,19.01976873733964
04C,2012,May,283732.0,19958.0,431696.5200000001,21.630249524000405
04D,2012,May,180787.0,10219.0,203766.22,19.939937371562774
04E,2012,May,147551.0,8714.0,181890.87000000002,20.873407160890523
04F,2012,May,201834.0,9533.0,214293.78999999995,22.479155564879886
04G,2012,May,492344.0,26742.0,556405.93,20.806444170219134
04H,2012,May,103252.0,5563.0,121387.51,21.820512313499908
04J,2012,May,236688.0,14307.0,251168.56999999995,17.555641993429784
04K,2012,May,271805.0,13328.0,240428.91999999995,18.039384753901558
04L,2012,May,115117.0,6674.0,119803.42,17.950767156128258
04M,2012,May,76516.0,4178.0,71968.69,17.22563188128291
04N,2012,May,98578.0,4373.0,80695.88999999997,18.453210610564824
04Q,2012,May,104115.0,5897.0,130617.84999999998,22.149881295574016
04R,2012,May,413961.0,25607.0,417592.56999999995,16.30775061506619
04V,2012,May,292840.0,16174.0,355050.3900000001,21.951922220848278
04X,2012,May,185324.0,12671.0,279547.71,22.062008523399893
04Y,2012,May,102246.0,6120.0,157998.34,25.81672222222222
05A,2012,May,360985.0,19750.0,428198.0499999999,21.680913924050625
05C,2012,May,250159.0,14779.0,324525.82,21.958577711617835
05D,2012,May,106340.0,6137.0,135629.10000000006,22.100228124490805
05F,2012,May,149031.0,8594.0,168472.27000000002,19.603475680707472
05G,2012,May,166227.0,10840.0,208002.69000000003,19.18844003690037
05H,2012,May,147421.0,8935.0,228104.87999999998,25.52936541689983
05J,2012,May,135026.0,6962.0,166708.13999999998,23.94543809250215
05L,2012,May,401830.0,30242.0,735506.1300000004,24.32068414787383
05N,2012,May,243102.0,13064.0,271042.0800000001,20.74725045927741
05P,2012,May,186319.0,10750.0,224151.42,20.851294883720932
05Q,2012,May,168479.0,9473.0,212007.01999999993,22.380135120869834
05R,2012,May,221203.0,10292.0,213732.92000000004,20.766898561989898
05T,2012,May,234038.0,13611.0,300303.9399999999,22.06332672103445
05V,2012,May,117347.0,6083.0,134887.90000000002,22.174568469505182
05W,2012,May,215439.0,14890.0,290522.46,19.51124647414372
05X,2012,May,134097.0,7812.0,169820.02000000002,21.73835381464414
05Y,2012,May,206247.0,15964.0,292085.21,18.296492733650716
06A,2012,May,204901.0,14617.0,305273.4600000001,20.884823151125406
06D,2012,May,90218.0,5279.0,132670.1,25.131672665277517
06F,2012,May,338882.0,18990.0,360793.37,18.9991242759347
06H,2012,May,675672.0,34771.0,653574.5799999998,18.796542521066403
06K,2012,May,444661.0,22263.0,432648.48000000004,19.43352108880205
06L,2012,May,310118.0,15868.0,288555.03000000014,18.184713259389977
06M,2012,May,189366.0,11777.0,224031.60000000003,19.022807166510997
06N,2012,May,466617.0,21206.0,389060.43000000017,18.34671460907291
06P,2012,May,156631.0,10478.0,204123.22,19.48112426035503
06Q,2012,May,301985.0,15807.0,317261.61,20.07095653824255
06T,2012,May,263332.0,15400.0,336031.01999999996,21.8201961038961
06V,2012,May,139856.0,8236.0,154971.36000000002,18.816338028169017
06W,2012,May,167174.0,7296.0,152907.72000000003,20.95774671052632
06Y,2012,May,176910.0,9468.0,201597.55000000005,21.29251689902831
07G,2012,May,124246.0,7144.0,170769.47999999992,23.903902575587896
07H,2012,May,229117.0,12391.0,235638.65999999995,19.01692034541199
07J,2012,May,134276.0,9583.0,211430.15000000002,22.063043931962852
07K,2012,May,190836.0,10002.0,204634.44,20.459352129574086
07L,2012,May,142339.0,8796.0,202922.66000000003,23.069879490677586
07M,2012,May,288647.0,16334.0,316591.7399999999,19.38237663768825
07N,2012,May,179414.0,10323.0,197821.23000000004,19.163153153153157
07P,2012,May,283283.0,19622.0,335942.25,17.120693609214147
07Q,2012,May,255750.0,12846.0,245236.96,19.09053090456173
07R,2012,May,203003.0,7334.0,126276.11999999997,17.217905644941364
07T,2012,May,219452.0,11207.0,282142.29999999993,25.17554207191933
07V,2012,May,301680.0,17273.0,313335.66,18.140199154750185
07W,2012,May,299269.0,19285.0,333184.56000000006,17.27687632875292
07X,2012,May,211687.0,13232.0,264614.1899999999,19.998049425634814
07Y,2012,May,205967.0,12366.0,246154.30000000002,19.905733462720363
08A,2012,May,212653.0,10883.0,217419.14,19.977868234861713
08C,2012,May,157333.0,6639.0,131877.14,19.864006627504143
08D,2012,May,220815.0,11517.0,213635.62999999998,18.549590171051488
08E,2012,May,187967.0,13719.0,238467.66,17.382291712223925
08F,2012,May,204368.0,11007.0,229383.31999999998,20.839767420732258
08G,2012,May,214206.0,12692.0,257538.85999999987,20.291432398361163
08H,2012,May,175636.0,8352.0,134194.73999999996,16.067377873563213
08J,2012,May,149041.0,6666.0,124041.72999999998,18.6081203120312
08K,2012,May,307823.0,12936.0,219169.77999999997,16.94262368583797
08L,2012,May,234814.0,12686.0,245409.0700000001,19.344873876714495
08M,2012,May,271513.0,18477.0,444631.66000000003,24.064061265356933
08N,2012,May,213037.0,14936.0,298229.22000000003,19.96714113551152
08P,2012,May,157999.0,5179.0,91521.86,17.671724271094806
08Q,2012,May,260188.0,11595.0,205385.06999999998,17.71324450194049
08R,2012,May,168414.0,8517.0,177061.83000000002,20.78922507925326
08T,2012,May,142037.0,7444.0,153634.02000000002,20.63863782912413
08V,2012,May,209768.0,12269.0,237011.09000000003,19.317881652946454
08W,2012,May,221026.0,12986.0,267068.00999999995,20.565840905590633
08X,2012,May,300906.0,11763.0,223540.78999999992,19.003722689790013
08Y,2012,May,199591.0,7847.0,142615.75000000003,18.17455715560087
09A,2012,May,165985.0,5820.0,107566.47000000002,18.482211340206188
09C,2012,May,95496.0,5250.0,119442.21999999999,22.750899047619043
09D,2012,May,246425.0,9457.0,199798.07999999996,21.127004335412916
09E,2012,May,170878.0,9221.0,208520.85000000006,22.61369157358205
09F,2012,May,152396.0,8483.0,161168.12000000005,18.99895320051869
09G,2012,May,395188.0,22450.0,538511.1600000001,23.987134075723837
09H,2012,May,97051.0,5375.0,135468.72,25.203482790697674
09J,2012,May,191882.0,10425.0,247413.10000000003,23.73267146282974
09L,2012,May,129916.0,5887.0,123592.29,20.99410395787328
09N,2012,May,169943.0,7130.0,134174.56,18.818311360448806
09P,2012,May,147619.0,8451.0,197101.96999999997,23.322916814578154
09W,2012,May,216659.0,13690.0,308278.55,22.518520818115412
09X,2012,May,178339.0,8173.0,171562.73,20.991402177902852
09Y,2012,May,280371.0,14295.0,307588.06999999995,21.517178733823012
10A,2012,May,158284.0,9803.0,227547.55000000005,23.21203203101092
10C,2012,May,72551.0,3529.0,75228.56999999998,21.317248512326433
10D,2012,May,83012.0,5459.0,120957.31,22.15741161384869
10E,2012,May,111096.0,7364.0,167501.50000000003,22.745994024986423
10G,2012,May,105928.0,4946.0,117072.24,23.67008491710473
10H,2012,May,253062.0,12263.0,262387.7,21.39669738236973
10J,2012,May,168882.0,8878.0,167771.29000000004,18.897419463843214
10K,2012,May,160950.0,8763.0,172866.57999999996,19.726872075773134
10L,2012,May,117428.0,6720.0,140562.24,20.916999999999998
10M,2012,May,89777.0,3572.0,76397.38999999998,21.38784714445688
10N,2012,May,84359.0,3567.0,73940.54000000001,20.729055228483322
10Q,2012,May,548978.0,24080.0,488221.2399999999,20.274968438538203
10R,2012,May,171378.0,8414.0,166264.36000000002,19.760442120275734
10T,2012,May,103562.0,7765.0,152220.08000000002,19.603358660656795
10V,2012,May,168161.0,9562.0,184104.59,19.25377431499686
10W,2012,May,98928.0,4238.0,92699.42,21.873388390750353
10X,2012,May,213671.0,10428.0,216070.7799999999,20.72025124664364
10Y,2012,May,156171.0,7601.0,160011.99999999997,21.051440599921058
11A,2012,May,437677.0,20904.0,463152.70000000007,22.156175851511676
11C,2012,May,119827.0,5537.0,118888.17,21.471585696225393
11D,2012,May,122029.0,4965.0,98085.94999999997,19.755478348439066
11E,2012,May,159904.0,6968.0,136130.84000000003,19.53657290470724
11H,2012,May,376986.0,16988.0,326059.0799999998,19.193494231222026
11J,2012,May,619106.0,33342.0,667180.32,20.01020694619399
11M,2012,May,496709.0,28502.0,549236.04,19.27008771314294
11N,2012,May,453574.0,24704.0,504498.1299999999,20.42171834520725
11T,2012,May,170640.0,8910.0,170911.49,19.181985409652075
11X,2012,May,438437.0,24405.0,443746.2199999998,18.18259455029706
12A,2012,May,204972.0,9937.0,205399.18,20.670139881251885
12D,2012,May,172928.0,9539.0,205479.14,21.54095188174861
12F,2012,May,268747.0,16122.0,318246.3799999999,19.73988214861679
13P,2012,May,542668.0,34376.0,874076.3699999999,25.42693652548289
99A,2012,May,396128.0,21579.0,445872.03999999975,20.662312433384297
99C,2012,May,175585.0,10420.0,207367.36,19.90089827255278
99D,2012,May,126824.0,7786.0,162143.77999999997,20.82504238376573
99E,2012,May,207630.0,11082.0,267887.97,24.17325121819166
99F,2012,May,144540.0,8329.0,178114.32000000004,21.38483851602834
99G,2012,May,145859.0,7894.0,164402.84000000003,20.826303521662027
99H,2012,May,226936.0,9905.0,201688.17,20.362258455325595
99J,2012,May,365318.0,17916.0,398688.38999999996,22.253203281982582
99K,2012,May,132882.0,6554.0,130429.81,19.90079493439121
99M,2012,May,170761.0,8171.0,185081.06,22.65096805776527
99N,2012,May,362681.0,18353.0,409427.51000000007,22.30847872282461
99P,2012,May,722197.0,37713.0,688316.9199999997,18.251449632752625
99Q,2012,May,234969.0,13203.0,233144.61,17.658457168825265
00C,2012,Jun,84625.0,5293.0,77362.35,14.61597392782921
00D,2012,Jun,232628.0,15116.0,281201.61,18.602911484519712
00F,2012,Jun,168292.0,9968.0,161210.90999999992,16.172844101123587
00G,2012,Jun,125410.0,5168.0,94339.92,18.254628482972137
00H,2012,Jun,103460.0,6240.0,111752.70999999998,17.909088141025638
00J,2012,Jun,198135.0,11861.0,215867.52000000002,18.199774049405615
00K,2012,Jun,228082.0,12036.0,225367.40999999995,18.724444167497502
00L,2012,Jun,264148.0,16865.0,253123.1,15.008781500148237
00M,2012,Jun,230654.0,13128.0,253851.98,19.33668342474101
00N,2012,Jun,125301.0,8055.0,146313.34000000003,18.16428801986344
00P,2012,Jun,231625.0,13478.0,265112.31,19.67000370974922
00Q,2012,Jun,124909.0,8330.0,163091.69,19.578834333733493
00R,2012,Jun,139228.0,9034.0,158651.56,17.561607261456718
00T,2012,Jun,229563.0,15613.0,276012.26,17.678361621725486
00V,2012,Jun,154052.0,8335.0,154136.17999999996,18.492643071385718
00W,2012,Jun,159701.0,8333.0,202236.93000000002,24.269402376095048
00X,2012,Jun,139469.0,8394.0,138313.97999999995,16.477719799857034
00Y,2012,Jun,177319.0,10749.0,252036.30999999988,23.44741929481811
01A,2012,Jun,288876.0,17288.0,340765.52999999997,19.711101920407216
01C,2012,Jun,164531.0,8938.0,156782.77999999997,17.54114790780935
01D,2012,Jun,174292.0,10737.0,203656.61000000007,18.967738660705976
01E,2012,Jun,167553.0,9236.0,157929.94999999995,17.099388263317447
01F,2012,Jun,101262.0,6894.0,125187.88999999998,18.158962866260513
01G,2012,Jun,189822.0,10151.0,191827.83,18.897431780120183
01H,2012,Jun,411612.0,21957.0,411390.0099999999,18.736166598351318
01J,2012,Jun,126163.0,8044.0,149153.78999999995,18.542241422178016
01K,2012,Jun,131046.0,7155.0,135519.82,18.940575821104122
01M,2012,Jun,138202.0,8034.0,183744.69,22.87088498879761
01N,2012,Jun,131660.0,6960.0,156138.69999999998,22.433721264367815
01R,2012,Jun,139532.0,8137.0,163765.16999999995,20.12598869362172
01T,2012,Jun,125088.0,6957.0,135430.79,19.46683771740693
01V,2012,Jun,101234.0,5915.0,98510.42999999998,16.654341504649192
01W,2012,Jun,237826.0,12937.0,245644.93,18.98778155677514
01X,2012,Jun,155786.0,10213.0,174480.66999999998,17.084174091843728
01Y,2012,Jun,187054.0,11485.0,262149.72,22.82540008707009
02A,2012,Jun,181553.0,10048.0,191491.67999999993,19.057691082802542
02D,2012,Jun,79614.0,4671.0,101904.24,21.81636480411047
02E,2012,Jun,154616.0,9255.0,156366.42999999993,16.89534629929767
02F,2012,Jun,206635.0,11097.0,191877.55000000008,17.29093899252051
02G,2012,Jun,90171.0,5223.0,93254.36000000002,17.85455868274938
02H,2012,Jun,257240.0,16023.0,292102.13000000006,18.230177245210015
02M,2012,Jun,126659.0,7684.0,137412.63999999998,17.882956793336803
02N,2012,Jun,124811.0,7088.0,127560.84,17.99673250564334
02P,2012,Jun,180064.0,11475.0,235299.09999999998,20.505368191721132
02Q,2012,Jun,90256.0,5504.0,111155.59999999999,20.195421511627906
02R,2012,Jun,251063.0,16471.0,295400.75,17.934597170785015
02T,2012,Jun,166522.0,9125.0,184188.43999999992,20.185034520547937
02V,2012,Jun,161520.0,8139.0,151285.19999999998,18.587688905270916
02W,2012,Jun,71481.0,6542.0,146300.08999999997,22.363205441760925
02X,2012,Jun,247262.0,16386.0,354564.7,21.638270474795558
02Y,2012,Jun,247261.0,14872.0,267439.31,17.982740048413124
03A,2012,Jun,185941.0,9791.0,181125.37000000002,18.499169645592893
03C,2012,Jun,291181.0,12123.0,227310.35,18.750338200115483
03D,2012,Jun,115576.0,5882.0,120706.27,20.52129717783067
03E,2012,Jun,130748.0,5802.0,112495.19,19.38903653912444
03F,2012,Jun,226105.0,12574.0,234893.97,18.680926515031018
03G,2012,Jun,198646.0,11317.0,218912.20000000004,19.343659980560222
03H,2012,Jun,131600.0,8080.0,150301.80999999997,18.601709158415836
03J,2012,Jun,141150.0,8899.0,175282.00000000012,19.696819867400844
03K,2012,Jun,133511.0,8430.0,172347.91000000003,20.444591933570585
03L,2012,Jun,202117.0,12042.0,243206.32999999996,20.19650639428666
03M,2012,Jun,97630.0,5068.0,97179.20999999998,19.17506116811365
03N,2012,Jun,448552.0,25323.0,434853.5999999999,17.17227816609406
03Q,2012,Jun,277850.0,13002.0,234310.41999999995,18.021105983694813
03R,2012,Jun,283387.0,16918.0,314959.66000000015,18.616837687669946
03T,2012,Jun,199805.0,14784.0,294171.56999999995,19.897968749999997
03V,2012,Jun,40408.0,2119.0,54512.03000000001,25.725356300141584
03W,2012,Jun,254405.0,13555.0,281731.62999999995,20.784332718554037
03X,2012,Jun,79014.0,4601.0,66229.26000000001,14.394535970441211
03Y,2012,Jun,83276.0,5924.0,99762.21999999999,16.840347738014852
04C,2012,Jun,283732.0,19958.0,409675.44999999995,20.526878945786148
04D,2012,Jun,180787.0,10219.0,189256.89,18.5200988355025
04E,2012,Jun,147551.0,8714.0,160889.97,18.463388799632774
04F,2012,Jun,201834.0,9533.0,205549.87,21.561929088429665
04G,2012,Jun,492344.0,26742.0,508955.5800000001,19.032068656046672
04H,2012,Jun,103252.0,5563.0,113843.93,20.464484990113245
04J,2012,Jun,236688.0,14307.0,230842.84999999998,16.134958411966167
04K,2012,Jun,271805.0,13328.0,219380.18000000008,16.460097539015614
04L,2012,Jun,115117.0,6674.0,108634.22,16.27722804914594
04M,2012,Jun,76516.0,4178.0,67433.64,16.140172331258974
04N,2012,Jun,98578.0,4373.0,72910.45,16.672867596615596
04Q,2012,Jun,104115.0,5897.0,120600.69999999998,20.45119552314736
04R,2012,Jun,413961.0,25607.0,382962.8399999999,14.955396571250045
04V,2012,Jun,292840.0,16174.0,327738.99999999994,20.26332385309756
04X,2012,Jun,185324.0,12671.0,274980.6500000001,21.701574461368487
04Y,2012,Jun,102246.0,6120.0,155335.89000000004,25.381681372549025
05A,2012,Jun,360985.0,19750.0,395693.7400000001,20.03512607594937
05C,2012,Jun,250159.0,14779.0,302389.17,20.460732796535623
05D,2012,Jun,106340.0,6137.0,128763.40000000001,20.981489327032754
05F,2012,Jun,149031.0,8594.0,163900.46000000002,19.071498720037237
05G,2012,Jun,166227.0,10840.0,187132.78000000003,17.26317158671587
05H,2012,Jun,147421.0,8935.0,213813.52999999997,23.929885842193617
05J,2012,Jun,135026.0,6962.0,150446.77,21.609705544383797
05L,2012,Jun,401830.0,30242.0,674624.7699999999,22.307544805237747
05N,2012,Jun,243102.0,13064.0,256352.37999999998,19.622809246785057
05P,2012,Jun,186319.0,10750.0,208419.48999999996,19.387859534883717
05Q,2012,Jun,168479.0,9473.0,192376.04,20.3078264541328
05R,2012,Jun,221203.0,10292.0,200419.32,19.47331130975515
05T,2012,Jun,234038.0,13611.0,274237.44999999995,20.148222026302253
05V,2012,Jun,117347.0,6083.0,123543.57,20.309644912049976
05W,2012,Jun,215439.0,14890.0,272218.3,18.281954331766286
05X,2012,Jun,134097.0,7812.0,164181.42999999996,21.01656810035842
05Y,2012,Jun,206247.0,15964.0,266548.06,16.69682159859684
06A,2012,Jun,204901.0,14617.0,275902.8800000001,18.87547923650545
06D,2012,Jun,90218.0,5279.0,121377.67,22.992549725326764
06F,2012,Jun,338882.0,18990.0,337433.44999999995,17.769007372301207
06H,2012,Jun,675672.0,34771.0,616771.4600000001,17.738099565730064
06K,2012,Jun,444661.0,22263.0,417271.6500000001,18.74283115483089
06L,2012,Jun,310118.0,15868.0,268801.6600000001,16.939857574993702
06M,2012,Jun,189366.0,11777.0,204092.87,17.32978432537998
06N,2012,Jun,466617.0,21206.0,363866.00999999995,17.158634820333866
06P,2012,Jun,156631.0,10478.0,205239.33,19.58764363428135
06Q,2012,Jun,301985.0,15807.0,302264.9699999999,19.122222433099253
06T,2012,Jun,263332.0,15400.0,304782.71,19.791085064935068
06V,2012,Jun,139856.0,8236.0,148654.80000000002,18.049392909179215
06W,2012,Jun,167174.0,7296.0,143977.53999999998,19.733763706140348
06Y,2012,Jun,176910.0,9468.0,186726.74,19.72187790452049
07G,2012,Jun,124246.0,7144.0,152726.01999999996,21.378222284434486
07H,2012,Jun,229117.0,12391.0,219984.22,17.753548543297555
07J,2012,Jun,134276.0,9583.0,197193.36000000002,20.577414170927685
07K,2012,Jun,190836.0,10002.0,201012.78000000006,20.09725854829035
07L,2012,Jun,142339.0,8796.0,184697.91000000006,20.997943383356077
07M,2012,Jun,288647.0,16334.0,300066.31000000006,18.37065691196278
07N,2012,Jun,179414.0,10323.0,192963.19000000003,18.692549646420616
07P,2012,Jun,280764.0,19370.0,315438.0800000001,16.28487764584409
07Q,2012,Jun,255750.0,12846.0,233599.82999999987,18.184635684259682
07R,2012,Jun,203003.0,7334.0,113888.86000000006,15.52888737387511
07T,2012,Jun,219452.0,11207.0,258529.51999999993,23.068574997769247
07V,2012,Jun,301680.0,17273.0,295681.98,17.11816013431367
07W,2012,Jun,299269.0,19285.0,317489.62000000005,16.463034482758623
07X,2012,Jun,211687.0,13232.0,247334.80999999994,18.692171251511482
07Y,2012,Jun,205967.0,12366.0,229638.66,18.570164968461913
08A,2012,Jun,212653.0,10883.0,206746.2799999999,18.997177248920327
08C,2012,Jun,157333.0,6639.0,125572.75000000001,18.91440729025456
08D,2012,Jun,220815.0,11517.0,200549.91999999998,17.413381957106886
08E,2012,Jun,187967.0,13719.0,224254.92999999993,16.346302937531885
08F,2012,Jun,204491.0,11013.0,222612.75,20.21363388722419
08G,2012,Jun,214206.0,12692.0,242528.74,19.10878821304759
08H,2012,Jun,175636.0,8352.0,122610.02,14.68031848659004
08J,2012,Jun,149041.0,6666.0,118953.73000000003,17.844843984398445
08K,2012,Jun,307823.0,12936.0,215237.23,16.63862322201608
08L,2012,Jun,234814.0,12686.0,227033.28999999998,17.89636528456566
08M,2012,Jun,271513.0,18477.0,430146.86000000016,23.28012447908211
08N,2012,Jun,213037.0,14936.0,279674.88000000006,18.724884841992505
08P,2012,Jun,157999.0,5179.0,82652.8,15.959219926626762
08Q,2012,Jun,260188.0,11595.0,193814.07999999996,16.715315222078477
08R,2012,Jun,168414.0,8517.0,160244.27999999997,18.814638957379355
