LA_code,LA_name,cycling_weekly,cycling_rank,walking_thriceweekly,walking_rank,weekly_greenspace_visits,greenspace_rank,hospital_experience_score,hospital_rank,number_gp_practices,gppractices_per_thousand,pct_canseegp,gp_rank,dentists_per_thousand,dentists_rank,public_bike_docks,overall_rank,overall_grade
E09000031,WALTHAM FOREST,9.9,0.212008374804553,56.1,0.616725799324144,0.492944496707432,-1.60604153462364,83,1.24698565204525,47,0.178979436405179,0.732342007434944,-1.51257132299949,0.0228484386900228,-1.35577010806995,NA,-0.399777189919856,E
E07000062,HASTINGS,4.4,-1.63342816042599,58.1,1.04554295666671,1.11847389558233,-0.420041632132335,28,-1.55362146812195,23,0.254706533776301,0.856617647058823,1.18467124598562,0.0332225913621262,-1.02257236964598,NA,-0.399908237945654,E
E06000031,PETERBOROUGH,11.6,0.876943732146106,49.1,-1.4069057297082,1.52246469833119,0.459574962215379,52,-0.6132716321534,27,0.144849785407725,0.803666469544648,-0.148083905748202,0.0107296137339056,-1.57407207462359,NA,-0.400969107978651,E
E07000032,AMBER VALLEY,5.9,-1.41178304131214,53.2,-0.332453751198171,1.41192411924119,0.23225831423788,NA,NA,15,0.122249388753056,0.805607476635514,-0.0951967965524157,NA,NA,NA,-0.401793818706211,E
E08000012,LIVERPOOL,6.4,-1.27205024882732,55.6,0.409544476113689,0.886243386243386,-0.993274918336464,156,1.61494863133729,97,0.206514796678731,0.778998416468725,-0.803884059775955,0.0212901852246115,-1.37874926244402,NA,-0.403910896988797,E
E07000096,DACORUM,5.8,-1.44551164639468,52.6,-0.510726052565307,1.40458015267176,0.212491649196358,NA,NA,20,0.136332651670075,0.830371567043619,0.55002593563618,0.0408997955010225,-0.827249557466411,NA,-0.404193934318772,E
E08000007,STOCKPORT,7.3,-0.968492803084436,54,-0.077090724915518,1.23596574690771,-0.23225831423788,41,-1.13455251948379,52,0.183163085593519,0.769861609431061,-0.994277652880786,0.154984149348362,0.976614060897847,NA,-0.40500965895076,E
E07000123,PRESTON,6.4,-1.27205024882732,55.4,0.351726432427051,1.01204819277108,-0.696774942713639,51,-0.684819989237963,26,0.185053380782918,0.817934782608696,0.27501296781809,NA,NA,NA,-0.405381156106756,E
E08000034,KIRKLEES,6.1,-1.36359931976565,50.1,-1.19008806588331,1.19025050778605,-0.281674976841684,101,1.36963997847593,72,0.169212690951821,0.801362495518107,-0.222125858622303,0.0423031727379553,-0.781291248718278,NA,-0.411523248559216,E
E07000121,LANCASTER,8.6,-0.419198377454457,56.5,0.698634694546882,1.49222222222222,0.380508302049292,40,-1.24698565204525,11,0.078740157480315,0.788092835519677,-0.528871091957865,0.0214745884037223,-1.36725968525699,NA,-0.413861968353063,E
E07000136,BOSTON,18.5,1.66715676550853,52.2,-0.640816650860243,0.468827930174564,-1.64557486470668,42,-1.06300416239923,9,0.138888888888889,0.790992258972555,-0.433674295405449,NA,NA,NA,-0.423182641572613,E
E07000105,ASHFORD,9.9,0.212008374804553,54.9,0.144545109216596,1.10992907801418,-0.46945829473614,36,-1.39008236621437,15,0.124895920066611,0.82730047972089,0.465406560922921,0.0166527893422148,-1.50513461150139,NA,-0.423785871251305,E
E07000236,REDDITCH,10.7,0.592659775021819,47.1,-1.58035986076812,1.32688172043011,0.0345916638226629,77,1.04256177466078,12,0.14218009478673,0.773081201334817,-0.920235700006685,0,-1.71769178946151,NA,-0.424745689455175,E
E09000003,BARNET,6.1,-1.36359931976565,58.3,1.07445197851003,0.799793601651187,-1.10199157606483,36,-1.39008236621437,67,0.184065934065934,0.779149519890261,-0.78272921609764,0.156593406593407,1.01108279245895,NA,-0.425477951195586,E
E07000066,BASILDON,6.7,-1.11786233987855,52.9,-0.419180816728129,1.33060747663551,0.0444749963434238,23,-1.59450624359884,37,0.209631728045326,0.805357651752636,-0.105774218391573,0.118980169971671,0.631926745286842,NA,-0.426820312827805,E
E08000006,SALFORD,7.1,-1.01185815247628,53.6,-0.192726812288795,0.741154562383613,-1.2107082337932,59,-0.06132716321534,56,0.23618726275833,0.759521435692921,-1.12120671495067,0.156052298608182,0.98810363808488,NA,-0.434953906439901,E
E07000220,RUGBY,9.7,0.154187908948766,49.8,-1.25272427987717,0.954545454545455,-0.854908263045812,NA,NA,12,0.119047619047619,0.815699658703072,0.211548436783146,NA,NA,NA,-0.435474049297767,E
E07000038,NORTH EAST DERBYSHIRE,4.2,-1.64788327688994,46.7,-1.599632541997,1.62352941176471,0.765958270358965,NA,NA,14,0.14098690835851,0.834650856389987,0.719264685062696,NA,NA,NA,-0.440573215866318,E
E06000002,MIDDLESBROUGH,7.3,-0.968492803084436,50.4,-1.10817917066057,1.33620689655172,0.0642416613849454,55,-0.327078203815147,25,0.180245133381399,0.813003095975232,0.0951967965524157,0.0576784426820476,-0.425114355920239,NA,-0.444904345923839,E
E07000081,GLOUCESTER,11.5,0.838396754908915,47.6,-1.54663266861758,1.09174311926605,-0.528758289860705,54,-0.388405367030487,17,0.137763371150729,0.732149901380671,-1.52314874483865,0.105348460291734,0.448093510294306,NA,-0.450075800857367,E
E08000014,SEFTON,10.9,0.655298613032255,55.6,0.409544476113689,1.00397140587768,-0.716541607755161,48,-0.879022672753206,52,0.189989039093898,0.790215729573637,-0.475983982762078,0.00365363536719035,-1.70045742368096,NA,-0.45119376630091,E
E08000020,GATESHEAD,6.6,-1.16122768927039,50.7,-1.00699759420895,1.64503816793893,0.795608267921247,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.457539005186033,E
E07000033,BOLSOVER,3,-1.71534048705502,50.5,-1.07927014881725,1.78238341968912,1.03280824841951,NA,NA,12,0.157068062827225,0.802936194240542,-0.179816171265674,NA,NA,NA,-0.48540463967961,E
E08000025,BIRMINGHAM,5.2,-1.52742397302371,52,-0.693816524239662,0.708989805375348,-1.27000822891777,199,1.67627579455263,214,0.197162336465819,0.78927170390585,-0.497138826440393,0.0469872857932559,-0.631926745286842,NA,-0.490673083892625,E
E06000007,WARRINGTON,12.7,1.16604606142504,47,-1.58999620138256,0.998477929984779,-0.756074937838204,35,-1.44118833556049,27,0.132547864506627,0.785609756097561,-0.634645310349438,0.0981836033382425,0.310218584049904,NA,-0.490940023275957,E
E08000032,BRADFORD,7.4,-0.925127453692596,50.2,-1.17081538465443,0.676113360323887,-1.31942489152157,98,1.34919759073748,80,0.152497140678612,0.779547441002234,-0.772151794258483,0.0667174990468929,-0.114895771870335,NA,-0.492202950876656,E
E07000072,EPPING FOREST,5.7,-1.46960350716793,52.7,-0.467362519800328,1.71223021582734,0.924091590691138,NA,NA,17,0.134813639968279,0.770394133822181,-0.983700231041629,NA,NA,NA,-0.499143666829686,E
E08000036,WAKEFIELD,3.9,-1.66233839335388,50.6,-1.04554295666671,1.29796511627907,-0.0345916638226629,139,1.49229430490661,40,0.122100122100122,0.773642288196959,-0.888503434489213,0.0396825396825397,-0.873207866214545,NA,-0.501981668273402,E
E07000109,GRAVESHAM,7.7,-0.756484428279883,54.6,0.0722725546082981,1.34175334323923,0.0938916589472279,34,-1.48207311103738,17,0.165369649805447,0.740407389862624,-1.47026163564286,0.107003891050584,0.482562241855407,NA,-0.5100154532582,E
E07000199,TAMWORTH,8.4,-0.505929076238138,51.4,-0.872088825606797,1.34555712270804,0.103774991467989,NA,NA,14,0.181582360570687,0.808189655172414,-0.0423096873566292,0.0259403372243839,-1.26385349057368,NA,-0.516081217661452,E
E09000009,EALING,10.4,0.462563726846298,56.5,0.698634694546882,0.502232142857143,-1.58627486958211,63,0.194202683515243,81,0.237745817434693,0.74495617086406,-1.38564226092961,0.0117405341943058,-1.55109292024952,NA,-0.527934824308803,E
E07000095,BROXBOURNE,9.4,0.0192734886185957,47.8,-1.52254181708148,1.09641873278237,-0.508991624819183,NA,NA,11,0.116402116402116,0.729166666666667,-1.57603585403444,0.148148148148148,0.919166174962679,NA,-0.533825926470765,E
E08000016,BARNSLEY,4.9,-1.60933629965274,54.4,0.00481817030721987,1.26026272577997,-0.153191654071793,64,0.296414622207477,45,0.192554557124519,0.804635044401126,-0.11635164023073,0.00855798031664527,-1.63151996055876,NA,-0.534861126999888,E
E07000122,PENDLE,7,-1.03595001324952,56.7,0.737180057004641,1.15373352855051,-0.340974971966249,NA,NA,17,0.189732142857143,0.733212341197822,-1.50199390116034,NA,NA,NA,-0.535434707342866,E
E09000005,BRENT,8,-0.621570007949713,52.2,-0.640816650860243,0.470955652717052,-1.62580819966516,148,1.5331790803835,74,0.235144582141722,0.749383392710332,-1.30102288621635,0.0476644423260248,-0.585968436538708,NA,-0.540334516807778,E
E07000150,CORBY,8.7,-0.371014655907968,48.8,-1.43581475155152,1.80904522613065,1.07234157850255,NA,NA,7,0.110935023771791,0.741301059001513,-1.44910679196455,NA,NA,NA,-0.545898655230373,E
E09000024,MERTON,8.6,-0.419198377454457,60.2,1.32499683448547,0.469437652811736,-1.63569153218592,NA,NA,26,0.128585558852621,0.741808952468851,-1.43852937012539,0.0494559841740851,-0.574478859351675,NA,-0.548580260926395,E
E08000002,BURY,8.2,-0.573386286403223,52.5,-0.549271415023066,0.991421568627451,-0.785724935400486,69,0.684819989237963,33,0.177228786251343,0.745736434108527,-1.36448741725129,0.0429645542427497,-0.72384336278311,NA,-0.551982237937202,E
E08000011,KNOWSLEY,5.9,-1.41178304131214,55.2,0.274635707511533,0.637768240343348,-1.41825821672918,76,0.991455805314663,29,0.19876627827279,0.786392405063291,-0.581758201153651,0.0274160383824537,-1.21789518182555,NA,-0.560600521365721,E
E09000015,HARROW,5,-1.58042606672485,55.8,0.501089711950867,0.436253252385082,-1.67522486226896,NA,NA,34,0.14026402640264,0.816369804919423,0.243280702300618,0.0577557755775578,-0.413624778733206,NA,-0.584981058695107,E
E06000033,SOUTHEND-ON-SEA,11.3,0.746847683970585,53.1,-0.37099911365593,0.703703703703704,-1.28977489395929,41,-1.13455251948379,40,0.22883295194508,0.797058823529412,-0.359632342531348,0.028604118993135,-1.18342645026445,NA,-0.59858960598737,E
E07000113,SWALE,9,-0.178279769722011,50.2,-1.17081538465443,1.20466786355476,-0.261908311800162,NA,NA,25,0.181554103122731,0.778688524590164,-0.814461481615112,NA,NA,NA,-0.606366236947929,E
E08000010,WIGAN,6.8,-1.07449699048671,52,-0.693816524239662,1.02474226804124,-0.657241612630596,63,0.194202683515243,64,0.200815814245372,0.798611111111111,-0.296167811496404,0.0313774709758394,-1.11448898714225,NA,-0.607001540413397,E
E07000126,SOUTH RIBBLE,9.4,0.0192734886185957,49.7,-1.28163330172049,1.04312354312354,-0.617708282547552,NA,NA,17,0.155963302752294,0.825310559006211,0.412519451727135,0.00917431192660551,-1.60854080618469,NA,-0.615217890021399,E
E06000047,DURHAM,7.9,-0.664935357341553,55,0.173454131059916,1.28276877761414,-0.0741249939057063,40,-1.24698565204525,74,0.143884892086331,0.785625656199294,-0.624067888510281,0.0252770756367879,-1.28683264494775,NA,-0.620582067615104,E
E06000030,SWINDON,7.6,-0.809486521981021,54.6,0.0722725546082981,1.25,-0.182841651634075,35,-1.44118833556049,26,0.122699386503067,0.753857640617222,-1.24813577702056,0.0660689004247286,-0.137874926244402,NA,-0.624542442972042,E
E09000017,HILLINGDON,10.1,0.313194190052181,54.6,0.0722725546082981,0.465648854961832,-1.65545819722744,60,0.0102211938692233,49,0.17388218594748,0.744810027418723,-1.39621968276876,0.0319375443577005,-1.09150983276818,NA,-0.62458329570578,E
E07000128,WYRE,8.6,-0.419198377454457,49.7,-1.28163330172049,1.11494252873563,-0.439808297173857,NA,NA,15,0.139017608897127,0.797216699801193,-0.327900077013876,0.046339202965709,-0.654905899660909,NA,-0.624689190604717,E
E08000018,ROTHERHAM,6.5,-1.21904815512618,51.6,-0.819088952227379,1.14750290360046,-0.36074163700777,55,-0.327078203815147,38,0.147058823529412,0.763185991885543,-1.06831960575489,0.0735294117647059,0.0344687315611005,NA,-0.626634637061711,E
E07000192,CANNOCK CHASE,6.4,-1.27205024882732,47.3,-1.56108717953924,1.47006651884701,0.331091639445488,NA,NA,22,0.224719101123595,0.809787626962142,-0.0105774218391573,NA,NA,NA,-0.628155802690057,E
E07000120,HYNDBURN,5.6,-1.48405862363187,53.6,-0.192726812288795,1.21621621621622,-0.24214164675864,NA,NA,19,0.236907730673317,0.770780856423174,-0.973122809202471,0.0623441396508728,-0.26426027530177,NA,-0.63126203343671,E
E07000137,EAST LINDSEY,9.3,-0.0385469772371915,47.7,-1.53217815769592,0.82010582010582,-1.06245824598179,NA,NA,19,0.13909224011713,0.813143046797212,0.105774218391573,NA,NA,NA,-0.631852290630832,E
E07000088,GOSPORT,16,1.57078932241555,49.8,-1.25272427987717,0.428571428571429,-1.68510819478972,NA,NA,11,0.132052821128451,0.777131782945736,-0.846193747132584,0.0360144057623049,-0.976614060897847,NA,-0.637970192056354,E
E09000026,REDBRIDGE,7.6,-0.809486521981021,58,1.02145210513061,0.58602466236054,-1.50720820941603,43,-1.03234058079156,49,0.172171468728039,0.744404332129964,-1.40679710460792,0.0632466619817287,-0.241281120927703,NA,-0.662610238765603,E
E07000241,WELWYN HATFIELD,11.8,0.944400942311191,51.8,-0.7516345679263,1.24277456647399,-0.202608316675597,39,-1.31853400912981,10,0.0892857142857143,0.760887096774194,-1.10005187127236,0.00892857142857143,-1.62003038337172,NA,-0.6747430343441,E
E07000127,WEST LANCASHIRE,8.2,-0.573386286403223,45,-1.71045045906306,0.713235294117647,-1.25024156387625,NA,NA,23,0.207394048692516,0.824911347517731,0.39136460804882,0.0631199278629396,-0.252770698114737,NA,-0.679096879881688,E
E06000032,LUTON,3.1,-1.70570374274572,52.8,-0.438453497957009,0.899244332493703,-0.953741588253421,72,0.807474315668643,33,0.160349854227405,0.759915014164306,-1.11062929311152,NA,NA,NA,-0.680210761279805,E
E07000101,STEVENAGE,8.9,-0.245736979887096,49.2,-1.39726938909376,1.11111111111111,-0.459574962215379,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.700860443732079,E
E07000201,FOREST HEATH,10.2,0.36137791159867,48,-1.4791782843165,1.00294985250737,-0.726424940275921,NA,NA,8,0.131795716639209,0.771380186282811,-0.962545387363314,NA,NA,NA,-0.701692675089267,E
E07000069,CASTLE POINT,8.7,-0.371014655907968,45.1,-1.6959959481414,0.1,-1.714758192352,NA,NA,17,0.192743764172336,0.840774610005379,0.909658278167528,0.0453514739229025,-0.677885054034976,NA,-0.709999114453764,E
E07000143,BRECKLAND,9.3,-0.0385469772371915,47.9,-1.5032691358526,1.19805194805195,-0.271791644320923,NA,NA,15,0.113722517058378,0.781209221400609,-0.750996950580168,0.0303260045489007,-1.13746814151632,NA,-0.74041456990144,E
E08000031,WOLVERHAMPTON,6.7,-1.11786233987855,55.8,0.501089711950867,0.817452357071214,-1.07234157850255,52,-0.6132716321534,54,0.215139442231076,0.769748564640665,-1.00485507471994,0.0278884462151394,-1.19491602745148,NA,-0.750359490125844,E
E08000029,SOLIHULL,7.5,-0.872125359991457,44.8,-1.72490496998472,0.981351981351981,-0.815374932962769,34,-1.48207311103738,30,0.144648023143684,0.775243578387954,-0.867348590810898,0.197685631629701,1.21789518182555,NA,-0.757321963826945,E
E09000002,BARKING AND DAGENHAM,6.8,-1.07449699048671,55.7,0.457726179185888,0.41042345276873,-1.69499152731048,NA,NA,45,0.236096537250787,0.780115728563914,-0.761574372419325,NA,NA,NA,-0.768334177757658,E
E08000008,TAMESIDE,8.5,-0.467382099000947,52.7,-0.467362519800328,1.08812260536398,-0.568291619943748,38,-1.34919759073748,38,0.172570390554042,0.709975230803873,-1.68181007242601,0.0681198910081744,-0.0804270403092344,NA,-0.769078490369625,E
E09000025,NEWHAM,3.9,-1.66233839335388,57.8,0.992543083287294,0.533432392273403,-1.56650820454059,47,-0.930128642099323,63,0.200573065902579,0.755808513956027,-1.20582608966393,0.0604902897166507,-0.344687315611005,NA,-0.786157593663573,E
E07000125,ROSSENDALE,9.6,0.101185815247628,50.6,-1.04554295666671,0.720720720720721,-1.23047489883472,NA,NA,9,0.131578947368421,0.761160714285714,-1.0894744494332,NA,NA,NA,-0.816076622421753,E
E06000021,STOKE-ON-TRENT,5.1,-1.55633420595161,50.9,-0.982906742672854,0.916494845360825,-0.933974923211899,49,-0.776810734060973,54,0.21608643457383,0.813877077696173,0.148083905748202,0.040016006402561,-0.850228711840479,NA,-0.825361901998268,E
E09000004,BEXLEY,3.2,-1.69606699843643,54.6,0.0722725546082981,0.891286970423661,-0.983391585815703,NA,NA,28,0.119504908237303,0.745093346098612,-1.37506483909045,0.0640204865556978,-0.22979154374067,NA,-0.84240848249499,E
E07000195,NEWCASTLE-UNDER-LYME,6.8,-1.07449699048671,45,-1.71045045906306,0.924528301886792,-0.904324925649616,NA,NA,21,0.169082125603865,0.853618421052632,1.12120671495067,0.00805152979066022,-1.65449911493282,NA,-0.844512955036307,E
E09000008,CROYDON,6.1,-1.36359931976565,56.1,0.616725799324144,0.450393700787402,-1.6653415297482,41,-1.13455251948379,62,0.168067226890756,0.741137675185491,-1.45968421380371,0.065058281377067,-0.183833234992536,NA,-0.86504750307829,E
E06000016,LEICESTER,6.5,-1.21904815512618,50.3,-1.14190636281111,0.67264895908112,-1.33919155656309,66,0.408847754768933,64,0.193003618817853,0.786670464255198,-0.571180779314494,0.0211097708082027,-1.40172841681809,NA,-0.877367919310672,E
E07000226,CRAWLEY,9,-0.178279769722011,55.2,0.274635707511533,0.661214953271028,-1.3886082191669,NA,NA,13,0.120036934441367,0.718135158254919,-1.65007780690854,0.0184672206832872,-1.47066587994029,NA,-0.88259919364524,E
E09000010,ENFIELD,6.1,-1.36359931976565,45.9,-1.63817790445476,0.744421906693712,-1.19094156875168,68,0.592829244414953,62,0.195398676331547,0.747781065088757,-1.33275515173382,0.0598802395209581,-0.367666469985072,NA,-0.883385195046004,E
E08000001,BOLTON,5,-1.58042606672485,47.6,-1.54663266861758,1.06396713615023,-0.58805828498527,56,-0.265751040599807,50,0.17921146953405,0.783354170387569,-0.698109841384382,0.046594982078853,-0.643416322473876,NA,-0.887065704130961,F
E06000034,THURROCK,6.8,-1.07449699048671,53.3,-0.293908388740412,0.550724637681159,-1.54674153949907,NA,NA,35,0.219435736677116,0.783231083844581,-0.708687263223539,NA,NA,NA,-0.905958545487434,F
E08000017,DONCASTER,6.6,-1.16122768927039,51.4,-0.872088825606797,1.42278091328887,0.271791644320923,2,-1.67627579455263,45,0.148662041625372,0.765288691492996,-1.04716476207657,0.0363396101750909,-0.965124483710813,NA,-0.908348318482713,F
E07000074,MALDON,6.1,-1.36359931976565,51.8,-0.7516345679263,0.72,-1.24035823135548,NA,NA,8,0.12924071082391,0.797101449275362,-0.349054920692191,NA,NA,NA,-0.926161759934906,F
E06000006,HALTON,7.6,-0.809486521981021,49,-1.42136024062986,1.06118143459916,-0.59794161750603,NA,NA,17,0.135242641209228,0.789312977099237,-0.486561404601236,0.0238663484486874,-1.33279095369589,NA,-0.929628147682807,F
E06000009,BLACKPOOL,5.8,-1.44551164639468,51.1,-0.929906869293436,1.12585034013605,-0.400274967090814,64,0.296414622207477,23,0.161971830985915,0.739887990043559,-1.48083905748202,0,-1.71769178946151,NA,-0.946301617919164,F
E07000140,SOUTH HOLLAND,12.6,1.10822559556926,45.6,-1.66226875599086,0.550200803212851,-1.55662487201983,NA,NA,9,0.101694915254237,0.693851132686084,-1.71354233794348,NA,NA,NA,-0.956052592596229,F
E07000114,THANET,6.3,-1.30577885390986,50,-1.21417891741941,0.672340425531915,-1.34907488908385,40,-1.24698565204525,20,0.147383935151069,0.815151515151515,0.200971014943989,0.0368459837877671,-0.95363490652378,NA,-0.978113700673027,F
E08000027,DUDLEY,5,-1.58042606672485,49.3,-1.3828148781721,1.01518438177874,-0.686891610192878,53,-0.49061730572272,54,0.17219387755102,0.785600255427842,-0.645222732188595,0.0318877551020408,-1.10299940995522,NA,-0.981495333826061,F
E06000008,BLACKBURN WITH DARWEN,6.2,-1.32505234252846,51.7,-0.78536176007684,1.10085054678007,-0.499108292298422,31,-1.51273669264505,29,0.19634394041977,0.797360980207352,-0.317322655174719,0.01354096140826,-1.53960334306249,NA,-0.996530847630996,F
E07000174,MANSFIELD,7.4,-0.925127453692596,49,-1.42136024062986,1.04093567251462,-0.627591615068313,NA,NA,14,0.133715377268386,0.765829694323144,-1.03658734023742,NA,NA,NA,-1.00266666240705,F
E08000026,COVENTRY,8.8,-0.313194190052181,48.3,-1.45990560308762,0.597042513863216,-1.48744154437451,49,-0.776810734060973,65,0.201176106468586,0.777840989901863,-0.825038903454269,0.0278551532033426,-1.20640560463852,NA,-1.01146609661134,F
E08000030,WALSALL,4.9,-1.60933629965274,51.9,-0.722725546082981,0.604373757455268,-1.46767487933298,58,-0.112433132561457,68,0.251015134736065,0.750635634656757,-1.27986804253803,NA,NA,NA,-1.03840758003364,F
E08000013,ST. HELENS,6.6,-1.16122768927039,46.3,-1.61890522322588,0.969578017664377,-0.835141598004291,NA,NA,37,0.210107893242476,0.787262510034787,-0.539448513797022,NA,NA,NA,-1.0386807560744,F
E09000016,HAVERING,6.5,-1.21904815512618,55.2,0.274635707511533,0.661290322580645,-1.37872488664614,15,-1.61494863133729,48,0.200250312891114,0.71875698636262,-1.63950038506938,0.0417188151856487,-0.804270403092345,NA,-1.0636427922933,F
E07000117,BURNLEY,4.4,-1.63342816042599,51.1,-0.929906869293436,0.98489932885906,-0.805491600442008,NA,NA,15,0.172215843857635,0.779083431257344,-0.793306637936797,0.0229621125143513,-1.34428053088292,NA,-1.10128275979623,F
E06000039,SLOUGH,7.6,-0.809486521981021,49.6,-1.32017866417825,0.482088024564995,-1.6159248671444,24,-1.57406385586039,16,0.112834978843441,0.656931464174455,-1.72411975978264,0.0705218617771509,-0.0114895771870335,NA,-1.17587720768895,F
E08000005,ROCHDALE,7.1,-1.01185815247628,47.2,-1.57072352015368,0.63,-1.45779154681222,NA,NA,40,0.188679245283019,0.731493648707841,-1.54430358851697,0.0424528301886792,-0.769801671531244,NA,-1.27089569589808,F
E08000028,SANDWELL,3.6,-1.67679350981783,45.8,-1.6478142450692,0.764565992865636,-1.1612915711894,48,-0.879022672753206,65,0.208801798907806,0.7546875,-1.21640351150309,0.0256986829424992,-1.27534306776072,NA,-1.30944476301557,F
E06000035,MEDWAY TOWNS,7.1,-1.01185815247628,49.6,-1.32017866417825,NA,NA,-1,-1.69671818229107,60,0.223713646532438,0.749175597691674,-1.3116003080555,NA,NA,NA,-1.33508882675027,F
E08000004,OLDHAM,2.2,-1.72497723136432,51.2,-0.900997847450117,0.677376171352075,-1.30954155900081,36,-1.39008236621437,48,0.212483399734396,0.715893108298172,-1.67123265058685,NA,NA,NA,-1.39936633092329,F
