ccg_code,year,month,registered_patients,diabetes_patients,total_spend,per_capita_spend
05P,2012,Mar,186319.0,10750.0,220274.87000000005,20.490685581395354
05Q,2012,Mar,168479.0,9473.0,208278.93,21.986586086772935
05R,2012,Mar,221203.0,10292.0,207305.75,20.14241643995336
05T,2012,Mar,234038.0,13611.0,294532.7900000001,21.63932040261554
05V,2012,Mar,117347.0,6083.0,132732.72,21.820272891665297
05W,2012,Mar,215439.0,14890.0,292536.23999999993,19.646490261920746
05X,2012,Mar,134097.0,7812.0,179377.49000000002,22.961788274449567
05Y,2012,Mar,206247.0,15964.0,287484.91,18.008325607617138
06A,2012,Mar,204901.0,14617.0,291977.36,19.975190531572824
06D,2012,Mar,90218.0,5279.0,130661.48000000001,24.75118014775526
06F,2012,Mar,338882.0,18990.0,372963.94999999995,19.640018430753024
06H,2012,Mar,675672.0,34771.0,675732.9200000003,19.43380748324754
06K,2012,Mar,444661.0,22263.0,446181.81,20.041405470960786
06L,2012,Mar,310118.0,15868.0,294771.00999999995,18.576443786236446
06M,2012,Mar,189366.0,11777.0,224828.74000000002,19.090493334465485
06N,2012,Mar,466617.0,21206.0,386457.85,18.223986135999244
06P,2012,Mar,156631.0,10478.0,217460.65,20.754022714258447
06Q,2012,Mar,301985.0,15807.0,316919.08999999997,20.04928765736699
06T,2012,Mar,263332.0,15400.0,331617.4,21.533597402597405
06V,2012,Mar,139856.0,8236.0,159488.91,19.36485065565809
06W,2012,Mar,167174.0,7296.0,150587.57,20.63974369517544
06Y,2012,Mar,176910.0,9468.0,195260.02000000005,20.623153781157587
07G,2012,Mar,124246.0,7144.0,166966.52,23.371573348264278
07H,2012,Mar,229117.0,12391.0,227689.09,18.375360342183843
07J,2012,Mar,134276.0,9583.0,211596.75,22.080428884482938
07K,2012,Mar,190836.0,10002.0,214781.7,21.47387522495501
07L,2012,Mar,142339.0,8796.0,196142.24000000005,22.29902683037745
07M,2012,Mar,288647.0,16334.0,319714.44999999995,19.573555161013832
07N,2012,Mar,179414.0,10323.0,200901.41,19.461533468952823
07P,2012,Mar,283283.0,19622.0,333255.41000000015,16.98376363265723
07Q,2012,Mar,255750.0,12846.0,244732.08999999994,19.051229176397317
07R,2012,Mar,203003.0,7334.0,121035.52999999998,16.503344695936732
07T,2012,Mar,219452.0,11207.0,268745.38999999996,23.980136521816718
07V,2012,Mar,301680.0,17273.0,315661.92999999993,18.274875817750242
07W,2012,Mar,299269.0,19285.0,328414.64999999985,17.02953850142597
07X,2012,Mar,211081.0,13198.0,267189.5500000001,20.244699954538575
07Y,2012,Mar,205967.0,12366.0,256052.28,20.70615235322659
08A,2012,Mar,212653.0,10883.0,221699.24,20.37115133694753
08C,2012,Mar,157333.0,6639.0,139034.44999999998,20.942077120048197
08D,2012,Mar,220815.0,11517.0,215471.67,18.70901015889555
08E,2012,Mar,187967.0,13719.0,247450.1,18.03703622713026
08F,2012,Mar,204491.0,11013.0,241433.2000000001,21.922564242259156
08G,2012,Mar,214206.0,12692.0,259563.39,20.45094468956823
08H,2012,Mar,175636.0,8352.0,135163.95000000004,16.18342313218391
08J,2012,Mar,149041.0,6666.0,123512.18999999997,18.52868136813681
08K,2012,Mar,307823.0,12936.0,227087.26000000007,17.554673778602357
08L,2012,Mar,234814.0,12686.0,246057.35999999996,19.395976667192176
08M,2012,Mar,271513.0,18477.0,442979.47999999986,23.9746430697624
08N,2012,Mar,213037.0,14936.0,315748.68,21.140109801821104
08P,2012,Mar,157999.0,5179.0,88894.29999999997,17.164375362039
08Q,2012,Mar,260188.0,11595.0,208535.66999999995,17.984965071151354
08R,2012,Mar,168414.0,8517.0,177311.13000000003,20.818495949277917
08T,2012,Mar,142037.0,7444.0,156909.3,21.078627082213863
08V,2012,Mar,209768.0,12269.0,242946.30000000008,19.80163827532807
08W,2012,Mar,221026.0,12986.0,270058.23000000004,20.79610580625289
08X,2012,Mar,300906.0,11763.0,224560.89,19.09044376434583
08Y,2012,Mar,200588.0,7889.0,140814.21000000005,17.849437191025483
09A,2012,Mar,165985.0,5820.0,108944.31999999999,18.71895532646048
09C,2012,Mar,95496.0,5250.0,120324.14,22.91888380952381
09D,2012,Mar,246425.0,9457.0,206631.08,21.849537908427617
09E,2012,Mar,170878.0,9221.0,210709.75000000003,22.85107363626505
09F,2012,Mar,152396.0,8483.0,168097.61000000002,19.81582105387245
09G,2012,Mar,395188.0,22450.0,567093.2300000002,25.260277505567938
09H,2012,Mar,97051.0,5375.0,134140.40999999997,24.956355348837203
09J,2012,Mar,191882.0,10425.0,252697.63,24.239580815347722
09L,2012,Mar,129916.0,5887.0,122612.27000000002,20.82763207066418
09N,2012,Mar,169943.0,7130.0,137356.23,19.264548387096777
09P,2012,Mar,147619.0,8451.0,209005.86,24.73149449769258
09W,2012,Mar,216659.0,13690.0,319184.14999999985,23.315131482834175
09X,2012,Mar,178339.0,8173.0,170500.03999999995,20.861377707084294
09Y,2012,Mar,280371.0,14295.0,301011.57,21.05712277019937
10A,2012,Mar,158284.0,9803.0,237747.0,24.25247373253086
10C,2012,Mar,72551.0,3529.0,72436.58000000002,20.52609237744404
10D,2012,Mar,83012.0,5459.0,117030.71999999997,21.438124198571163
10E,2012,Mar,111096.0,7364.0,165160.39,22.42808120586638
10G,2012,Mar,105928.0,4946.0,116970.26999999999,23.649468257177514
10H,2012,Mar,253062.0,12263.0,258887.79,21.11129332137324
10J,2012,Mar,168882.0,8878.0,183827.29000000004,20.70593489524668
10K,2012,Mar,160950.0,8763.0,174182.50000000003,19.877039826543424
10L,2012,Mar,117428.0,6720.0,135025.16999999998,20.09303125
10M,2012,Mar,89777.0,3572.0,77055.26,21.572021276595745
10N,2012,Mar,84359.0,3567.0,76992.27,21.584600504625737
10Q,2012,Mar,548978.0,24080.0,500853.0200000001,20.79954401993356
10R,2012,Mar,171378.0,8414.0,162313.92,19.290934157356787
10T,2012,Mar,103562.0,7765.0,156734.27,20.184709594333547
10V,2012,Mar,168161.0,9562.0,188489.28000000003,19.71232796486091
10W,2012,Mar,98928.0,4238.0,94501.86,22.298692779613024
10X,2012,Mar,213671.0,10428.0,220808.26999999996,21.17455600306866
10Y,2012,Mar,156171.0,7601.0,166296.6,21.878252861465597
11A,2012,Mar,437677.0,20904.0,460549.4000000001,22.031639877535405
11C,2012,Mar,119827.0,5537.0,115856.90999999999,20.92413039552104
11D,2012,Mar,122029.0,4965.0,106371.97,21.424364551863043
11E,2012,Mar,159904.0,6968.0,139827.37000000002,20.067073765786457
11H,2012,Mar,376986.0,16988.0,318341.4199999999,18.739193548387092
11J,2012,Mar,619106.0,33342.0,680087.8699999999,20.397332793473694
11M,2012,Mar,496709.0,28502.0,574142.42,20.143934460739597
11N,2012,Mar,453574.0,24704.0,516547.61000000004,20.909472555051817
11T,2012,Mar,170640.0,8910.0,175759.99999999997,19.726150392817058
11X,2012,Mar,438437.0,24405.0,459787.7299999999,18.839898791231303
12A,2012,Mar,204972.0,9937.0,201086.61,20.236148737043372
12D,2012,Mar,172928.0,9539.0,212317.11000000002,22.25779536639061
12F,2012,Mar,268747.0,16122.0,338712.9600000001,21.00936360253071
13P,2012,Mar,542668.0,34376.0,878139.5599999996,25.54513497789154
99A,2012,Mar,396128.0,21579.0,449407.05000000016,20.826129570415688
99C,2012,Mar,175585.0,10420.0,210994.35999999996,20.248978886756234
99D,2012,Mar,126824.0,7786.0,170307.70000000004,21.873580786026206
99E,2012,Mar,207630.0,11082.0,269200.68,24.291705468327017
99F,2012,Mar,144540.0,8329.0,188028.57999999996,22.575168687717607
99G,2012,Mar,145859.0,7894.0,162004.74000000002,20.52251583481125
99H,2012,Mar,226936.0,9905.0,200869.19,20.279574962140334
99J,2012,Mar,365318.0,17916.0,394050.2700000001,21.994321835231084
99K,2012,Mar,132882.0,6554.0,127057.62000000002,19.386270979554475
99M,2012,Mar,170761.0,8171.0,184340.37,22.560319422347327
99N,2012,Mar,362681.0,18353.0,405804.2699999999,22.111059227374266
99P,2012,Mar,722197.0,37713.0,702928.6400000004,18.638894810807955
99Q,2012,Mar,234969.0,13203.0,236317.0,17.89873513595395
00C,2011,Apr,84625.0,5293.0,83481.14000000001,15.771989419988667
00D,2011,Apr,232628.0,15116.0,273040.04000000004,18.062982270441918
00F,2011,Apr,168292.0,9968.0,165871.44999999995,16.640394261637233
00G,2011,Apr,125410.0,5168.0,95659.00999999998,18.509870356037148
00H,2011,Apr,103460.0,6240.0,103624.26,16.60645192307692
00J,2011,Apr,198135.0,11861.0,212106.44,17.88267768316331
00K,2011,Apr,228082.0,12036.0,228965.28999999998,19.023370721169822
00L,2011,Apr,264148.0,16865.0,240835.11000000002,14.280172546694338
00M,2011,Apr,230654.0,13128.0,254321.91999999995,19.372480195003043
00N,2011,Apr,125301.0,8055.0,140613.22000000003,17.456638112973312
00P,2011,Apr,231625.0,13478.0,249478.33999999997,18.51004154919127
00Q,2011,Apr,124909.0,8330.0,153425.74,18.418456182472987
00R,2011,Apr,139228.0,9034.0,154359.09,17.086461146778834
00T,2011,Apr,229563.0,15613.0,259681.32000000004,16.63237814641645
00V,2011,Apr,154052.0,8335.0,156492.31,18.775322135572885
00W,2011,Apr,159701.0,8333.0,179064.5,21.48859954398176
00X,2011,Apr,139469.0,8394.0,144775.61999999997,17.24751250893495
00Y,2011,Apr,177319.0,10749.0,240069.28,22.334103637547678
01A,2011,Apr,288876.0,17288.0,346864.73000000004,20.06390155020824
01C,2011,Apr,164531.0,8938.0,155877.19,17.43982882076527
01D,2011,Apr,174292.0,10737.0,193071.94,17.981926050107106
01E,2011,Apr,167553.0,9236.0,168152.37999999998,18.206190991771326
01F,2011,Apr,101262.0,6894.0,122306.05999999998,17.740942848854072
01G,2011,Apr,189822.0,10151.0,207795.99000000002,20.47049453255837
01H,2011,Apr,411612.0,21957.0,398783.03999999986,18.16200027326137
01J,2011,Apr,126171.0,8044.0,144602.47999999995,17.97643958229736
01K,2011,Apr,131046.0,7155.0,133326.79,18.634072676450035
01M,2011,Apr,138202.0,8034.0,177526.30999999997,22.096877022653718
01N,2011,Apr,131660.0,6960.0,147650.02000000002,21.214083333333335
01R,2011,Apr,139532.0,8137.0,152552.49,18.74800172053582
01T,2011,Apr,126822.0,7054.0,125090.97,17.733338531329743
01V,2011,Apr,101234.0,5915.0,95093.89000000003,16.07673541842773
01W,2011,Apr,238998.0,13007.0,228755.34,17.587094641346965
01X,2011,Apr,155786.0,10213.0,162569.18999999994,15.917868403015758
01Y,2011,Apr,187054.0,11485.0,248528.78999999998,21.639424466695687
02A,2011,Apr,181553.0,10048.0,188425.7899999999,18.752566679936294
02D,2011,Apr,79614.0,4671.0,94680.77999999998,20.269916506101474
02E,2011,Apr,154616.0,9255.0,152517.18999999994,16.479437061048078
02F,2011,Apr,206635.0,11097.0,190815.53000000003,17.195235649274583
02G,2011,Apr,90171.0,5223.0,90103.63,17.25131725062225
02H,2011,Apr,257240.0,16023.0,274408.08000000013,17.125886538101486
02M,2011,Apr,126659.0,7684.0,127142.05999999998,16.54633784487246
02N,2011,Apr,124811.0,7088.0,124085.68000000001,17.506444695259596
02P,2011,Apr,180064.0,11475.0,201916.50999999998,17.59621002178649
02Q,2011,Apr,90256.0,5504.0,105635.91,19.19257085755814
02R,2011,Apr,251063.0,16471.0,286778.82999999996,17.411136543014994
02T,2011,Apr,166522.0,9125.0,169686.9,18.595824657534244
02V,2011,Apr,161520.0,8139.0,151956.40000000002,18.67015603882541
02W,2011,Apr,71481.0,6542.0,137553.87,21.026271782329562
02X,2011,Apr,247262.0,16386.0,314632.49,19.201299279873062
02Y,2011,Apr,247261.0,14872.0,265142.12000000005,17.82827595481442
03A,2011,Apr,185941.0,9791.0,171766.21,17.543275457052395
03C,2011,Apr,291181.0,12123.0,223034.86,18.397662294811514
03D,2011,Apr,115576.0,5882.0,114727.14000000001,19.504784087045223
03E,2011,Apr,130748.0,5802.0,110508.74,19.046663219579457
03F,2011,Apr,226105.0,12574.0,223481.41000000003,17.773294894226183
03G,2011,Apr,198646.0,11317.0,211934.99000000002,18.727135283202262
03H,2011,Apr,131600.0,8080.0,143073.56,17.707123762376238
03J,2011,Apr,141150.0,8899.0,165279.46000000005,18.57281267558153
03K,2011,Apr,133511.0,8430.0,148260.13999999998,17.58720521945433
03L,2011,Apr,202117.0,12042.0,232969.48999999996,19.346411725626968
03M,2011,Apr,97630.0,5068.0,98933.50999999998,19.5212134964483
03N,2011,Apr,448552.0,25323.0,416626.7899999999,16.45250523239742
03Q,2011,Apr,277850.0,13002.0,219731.50999999998,16.899823873250266
03R,2011,Apr,283387.0,16918.0,300145.22,17.7411762619695
03T,2011,Apr,199805.0,14784.0,279457.42,18.90269345238095
03V,2011,Apr,40408.0,2119.0,45006.02,21.239273242095326
03W,2011,Apr,254405.0,13555.0,268259.5,19.790446329767615
03X,2011,Apr,79014.0,4601.0,69482.31000000001,15.101567050641167
03Y,2011,Apr,83276.0,5924.0,104115.06,17.5751282916948
04C,2011,Apr,283732.0,19958.0,385899.94000000006,19.33560176370378
04D,2011,Apr,180787.0,10219.0,179741.49999999997,17.588951952245814
04E,2011,Apr,147551.0,8714.0,160988.72999999998,18.474722285976586
04F,2011,Apr,201834.0,9533.0,189787.50000000003,19.908475820832898
04G,2011,Apr,492344.0,26742.0,475936.41000000027,17.797337895445377
04H,2011,Apr,103252.0,5563.0,103546.90999999997,18.613501707711663
04J,2011,Apr,236688.0,14307.0,231908.9,16.20947088837632
04K,2011,Apr,271805.0,13328.0,208852.30999999997,15.67019132653061
04L,2011,Apr,115117.0,6674.0,104369.56,15.638231944860653
04M,2011,Apr,76516.0,4178.0,65016.01,15.561515078985162
04N,2011,Apr,98578.0,4373.0,77152.80999999998,17.64299336839698
04Q,2011,Apr,104115.0,5897.0,111572.65000000001,18.920239104629474
04R,2011,Apr,413961.0,25607.0,372593.18999999994,14.550442847658841
04V,2011,Apr,292840.0,16174.0,304476.99999999994,18.82508965005564
04X,2011,Apr,185324.0,12671.0,257237.11,20.30124773103938
04Y,2011,Apr,102246.0,6120.0,136311.90000000002,22.273186274509808
05A,2011,Apr,360985.0,19750.0,360449.25,18.25059493670886
05C,2011,Apr,250159.0,14779.0,282819.90000000014,19.136605994992905
05D,2011,Apr,106340.0,6137.0,121492.89999999998,19.796789962522404
05F,2011,Apr,149031.0,8594.0,157785.25,18.35993134745171
05G,2011,Apr,166227.0,10840.0,179779.53999999998,16.584828413284132
05H,2011,Apr,147421.0,8935.0,197050.37999999995,22.053763850027973
05J,2011,Apr,135026.0,6962.0,140554.71,20.188840850330365
05L,2011,Apr,403256.0,30299.0,638679.8499999996,21.079238588732288
05N,2011,Apr,243102.0,13064.0,243939.94999999998,18.672684476423758
05P,2011,Apr,186319.0,10750.0,206004.22000000003,19.163183255813955
05Q,2011,Apr,168479.0,9473.0,181669.92,19.177654386150113
05R,2011,Apr,221203.0,10292.0,188951.15000000002,18.359031286436068
05T,2011,Apr,234038.0,13611.0,272618.03,20.02924325912865
05V,2011,Apr,117347.0,6083.0,115667.30000000002,19.014844649021867
05W,2011,Apr,215439.0,14890.0,269318.80000000005,18.087226326393555
05X,2011,Apr,134097.0,7812.0,162033.51,20.74161674347158
05Y,2011,Apr,206247.0,15964.0,248998.72000000012,15.597514407416694
06A,2011,Apr,204901.0,14617.0,266619.02999999997,18.240338646781144
06D,2011,Apr,90218.0,5279.0,122002.72000000003,23.11095283197576
06F,2011,Apr,338882.0,18990.0,329508.11000000004,17.351664560294893
06H,2011,Apr,675672.0,34771.0,574142.4300000004,16.512105777803352
06K,2011,Apr,444173.0,22261.0,401308.0199999999,18.027403081622563
06L,2011,Apr,310118.0,15868.0,264539.7700000001,16.671273632467866
06M,2011,Apr,189366.0,11777.0,196867.46,16.716265602445443
06N,2011,Apr,466617.0,21206.0,348791.39999999997,16.447769499198337
06P,2011,Apr,156631.0,10478.0,191200.06999999995,18.247763886237827
06Q,2011,Apr,301985.0,15807.0,288417.03,18.24615866388309
06T,2011,Apr,263332.0,15400.0,288734.74999999994,18.749009740259737
06V,2011,Apr,139856.0,8236.0,143842.61000000002,17.465105633802818
06W,2011,Apr,167174.0,7296.0,139526.28999999995,19.123669133771923
06Y,2011,Apr,176910.0,9468.0,183912.63,19.424654626109
07G,2011,Apr,124246.0,7144.0,150340.83,21.044349104143336
07H,2011,Apr,229117.0,12391.0,200168.02,16.154307158421435
07J,2011,Apr,134276.0,9583.0,207388.92999999996,21.641336742147548
07K,2011,Apr,190836.0,10002.0,190288.45000000004,19.025039992001602
07L,2011,Apr,142339.0,8796.0,183501.71000000002,20.861949749886314
07M,2011,Apr,288647.0,16334.0,270323.74999999994,16.549758173135785
07N,2011,Apr,179414.0,10323.0,176404.28000000003,17.088470405889762
07P,2011,Apr,283283.0,19622.0,291110.42,14.83591988584242
07Q,2011,Apr,255750.0,12846.0,226411.54,17.62506149774249
07R,2011,Apr,203003.0,7334.0,104166.51000000001,14.203232887919281
07T,2011,Apr,219452.0,11207.0,201092.02,17.9434299991077
07V,2011,Apr,301680.0,17273.0,278673.67,16.133484050251838
07W,2011,Apr,299269.0,19285.0,282228.2100000001,14.634597355457613
07X,2011,Apr,211081.0,13198.0,245012.06999999998,18.564333232307924
07Y,2011,Apr,205967.0,12366.0,212002.17,17.14395681707909
08A,2011,Apr,212653.0,10883.0,189387.84999999995,17.402173114031054
08C,2011,Apr,157333.0,6639.0,117812.26,17.74548275342672
08D,2011,Apr,220815.0,11517.0,181500.77000000002,15.759379178605542
08E,2011,Apr,187967.0,13719.0,224891.33,16.392691158247686
08F,2011,Apr,204491.0,11013.0,211302.61999999994,19.1866539544175
08G,2011,Apr,214206.0,12692.0,217935.09999999998,17.17106051055783
08H,2011,Apr,177012.0,8430.0,130474.30999999998,15.477379596678528
08J,2011,Apr,149041.0,6666.0,105402.17999999998,15.811908190819079
08K,2011,Apr,307823.0,12936.0,193426.06999999995,14.952540970933825
08L,2011,Apr,234814.0,12686.0,208154.83,16.408231909191233
08M,2011,Apr,271513.0,18477.0,391875.4699999999,21.208825566921032
08N,2011,Apr,213037.0,14936.0,264419.4799999999,17.703500267809314
08P,2011,Apr,157999.0,5179.0,82498.58000000002,15.929441977215681
08Q,2011,Apr,260188.0,11595.0,183685.74999999997,15.841806813281584
08R,2011,Apr,168414.0,8517.0,145544.31999999998,17.08868380885288
08T,2011,Apr,142037.0,7444.0,137452.93999999997,18.464930145083287
08V,2011,Apr,209768.0,12269.0,202940.22999999992,16.540894123400435
08W,2011,Apr,221026.0,12986.0,235086.69999999995,18.103087940859382
08X,2011,Apr,300906.0,11763.0,194330.28999999998,16.520470118167133
08Y,2011,Apr,200588.0,7889.0,123165.46999999999,15.612304474584864
09A,2011,Apr,165985.0,5820.0,93666.91,16.09397079037801
09C,2011,Apr,95496.0,5250.0,102403.51000000002,19.50543047619048
09D,2011,Apr,246425.0,9457.0,172392.85000000003,18.22912657290896
09E,2011,Apr,170878.0,9221.0,191698.46,20.789335213100532
09F,2011,Apr,152396.0,8483.0,145851.27,17.193359660497464
09G,2011,Apr,395058.0,22445.0,500114.42000000004,22.281774114502117
09H,2011,Apr,97051.0,5375.0,115522.17,21.492496744186045
09J,2011,Apr,191882.0,10425.0,216461.19000000006,20.763663309352523
09L,2011,Apr,129916.0,5887.0,102388.76000000002,17.39234924409717
09N,2011,Apr,171928.0,7196.0,120966.90999999999,16.810298777098385
09P,2011,Apr,147619.0,8451.0,173594.63000000003,20.541312270737194
09W,2011,Apr,216659.0,13690.0,278384.61999999994,20.33488823959094
09X,2011,Apr,178339.0,8173.0,165614.85000000006,20.263654716750285
09Y,2011,Apr,280371.0,14295.0,275441.13,19.26835466946485
10A,2011,Apr,158284.0,9803.0,210017.37,21.42378557584413
10C,2011,Apr,72551.0,3529.0,64563.01000000001,18.294987248512328
10D,2011,Apr,83012.0,5459.0,103890.17,19.030989192159737
10E,2011,Apr,111096.0,7364.0,138788.01,18.846823737099403
10G,2011,Apr,105928.0,4946.0,109263.01999999997,22.09118883946623
10H,2011,Apr,253062.0,12263.0,233688.36000000002,19.056377721601567
10J,2011,Apr,168882.0,8878.0,148857.5,16.767008335210633
10K,2011,Apr,160950.0,8763.0,154563.44,17.63818783521625
10L,2011,Apr,117428.0,6720.0,125495.75,18.67496279761905
10M,2011,Apr,89777.0,3572.0,68153.87,19.080030795072787
10N,2011,Apr,84359.0,3567.0,74065.13999999998,20.763986543313706
10Q,2011,Apr,548978.0,24080.0,446799.5300000002,18.554797757475093
10R,2011,Apr,171378.0,8414.0,149793.56000000003,17.802895174708823
10T,2011,Apr,103562.0,7765.0,129546.22999999997,16.683352221506755
10V,2011,Apr,168161.0,9562.0,162112.56,16.953833925956914
10W,2011,Apr,98928.0,4238.0,83937.99999999999,19.806040585181687
10X,2011,Apr,213671.0,10428.0,180963.79999999996,17.3536440352896
10Y,2011,Apr,156171.0,7601.0,144795.06000000003,19.049475069069864
11A,2011,Apr,437677.0,20904.0,393951.99999999994,18.845771144278604
11C,2011,Apr,119827.0,5537.0,109953.47999999998,19.857951959544877
11D,2011,Apr,122029.0,4965.0,92472.18,18.624809667673716
11E,2011,Apr,159904.0,6968.0,127361.17,18.27800947187141
11H,2011,Apr,376986.0,16988.0,292134.45000000007,17.196518130445025
11J,2011,Apr,619106.0,33342.0,586307.7000000002,17.58465898866295
11M,2011,Apr,496709.0,28502.0,500638.13000000006,17.56501754262859
11N,2011,Apr,453574.0,24704.0,481351.40000000014,19.484755505181354
11T,2011,Apr,170640.0,8910.0,150651.13,16.90809539842873
11X,2011,Apr,438437.0,24405.0,403578.4099999999,16.53671010038926
12A,2011,Apr,204972.0,9937.0,180537.21999999997,18.168181543725467
12D,2011,Apr,172928.0,9539.0,200467.51,21.015568717894958
12F,2011,Apr,268747.0,16122.0,297514.89999999997,18.453969730802626
13P,2011,Apr,542668.0,34376.0,742024.0700000002,21.585526821037938
99A,2011,Apr,396128.0,21579.0,415211.2799999999,19.241451411094115
99C,2011,Apr,175585.0,10420.0,149897.55999999997,14.385562380038385
99D,2011,Apr,126824.0,7786.0,150198.53000000003,19.290846390958134
99E,2011,Apr,207630.0,11082.0,226803.72999999995,20.465956506045835
99F,2011,Apr,144540.0,8329.0,169347.96000000002,20.332328010565497
99G,2011,Apr,145859.0,7894.0,152566.99,19.32695591588548
99H,2011,Apr,226936.0,9905.0,172447.27999999997,17.410124179707214
99J,2011,Apr,365318.0,17916.0,344156.4500000001,19.2094468631391
99K,2011,Apr,132882.0,6554.0,113335.25,17.292531278608482
99M,2011,Apr,170761.0,8171.0,157140.92,19.231540815077715
99N,2011,Apr,362681.0,18353.0,354272.43000000005,19.303243611398685
99P,2011,Apr,722197.0,37713.0,618669.63,16.404678227666853
99Q,2011,Apr,234969.0,13203.0,201926.43000000005,15.29398091342877
00C,2011,May,84625.0,5293.0,86591.98000000001,16.359716606839225
00D,2011,May,232628.0,15116.0,290226.8100000001,19.19997419952369
00F,2011,May,168292.0,9968.0,171949.05,17.25010533707865
00G,2011,May,125410.0,5168.0,101508.15,19.641669891640866
00H,2011,May,103460.0,6240.0,112080.92,17.961685897435895
00J,2011,May,198135.0,11861.0,219637.7099999999,18.517638479048976
00K,2011,May,228082.0,12036.0,240934.51000000004,20.017822366234633
00L,2011,May,264148.0,16865.0,250092.33000000002,14.829073821523867
00M,2011,May,230654.0,13128.0,261135.51999999987,19.891492992077993
00N,2011,May,125301.0,8055.0,150231.32,18.65069149596524
00P,2011,May,231625.0,13478.0,275625.52,20.450031161893456
00Q,2011,May,124909.0,8330.0,168077.27000000002,20.177343337334936
00R,2011,May,139228.0,9034.0,170405.40999999997,18.862675448306394
00T,2011,May,229563.0,15613.0,285085.14999999997,18.259472875168125
00V,2011,May,154052.0,8335.0,174396.32,20.92337372525495
00W,2011,May,159701.0,8333.0,198753.36000000002,23.851357254290175
00X,2011,May,139469.0,8394.0,151683.70000000004,18.07049082678104
00Y,2011,May,177319.0,10749.0,265112.61000000004,24.663932458833383
01A,2011,May,288876.0,17288.0,362686.67999999993,20.979099953725125
01C,2011,May,164531.0,8938.0,164192.05,18.370110763034234
01D,2011,May,174292.0,10737.0,211628.9,19.710244947378225
01E,2011,May,167553.0,9236.0,176475.11,19.107309441316584
01F,2011,May,101262.0,6894.0,128300.76999999997,18.61049753408761
01G,2011,May,189822.0,10151.0,227214.59000000008,22.383468623780917
01H,2011,May,411612.0,21957.0,417553.2400000001,19.01686204854944
01J,2011,May,126163.0,8044.0,162781.34999999998,20.23636872202884
01K,2011,May,131046.0,7155.0,144077.45999999996,20.136612159329136
01M,2011,May,138202.0,8034.0,197322.98000000007,24.560988299726173
01N,2011,May,131660.0,6960.0,159012.11,22.84656752873563
01R,2011,May,139532.0,8137.0,168233.67,20.675146860022124
01T,2011,May,126822.0,7054.0,137730.79,19.525204139495322
01V,2011,May,101234.0,5915.0,99677.59,16.851663567202028
01W,2011,May,238998.0,13007.0,265846.37000000005,20.438715307142314
01X,2011,May,155786.0,10213.0,184426.05000000005,18.057970234015475
01Y,2011,May,187054.0,11485.0,273619.47,23.82407226817588
02A,2011,May,181553.0,10048.0,202956.52,20.19869824840764
02D,2011,May,79614.0,4671.0,94043.06,20.133388995932346
02E,2011,May,154616.0,9255.0,162623.67999999996,17.571440302539163
02F,2011,May,206635.0,11097.0,218920.52999999997,19.727902135712352
02G,2011,May,90171.0,5223.0,96812.01,18.53570936243538
02H,2011,May,257240.0,16023.0,303537.49999999994,18.9438619484491
02M,2011,May,126659.0,7684.0,142622.96999999997,18.561032014575737
02N,2011,May,124811.0,7088.0,135864.15999999997,19.168194130925503
02P,2011,May,180064.0,11475.0,221357.47999999998,19.29041220043573
02Q,2011,May,90256.0,5504.0,114877.42000000001,20.871624273255815
02R,2011,May,251063.0,16471.0,318390.45999999996,19.330366097990407
02T,2011,May,166522.0,9125.0,190546.78,20.88183890410959
02V,2011,May,161520.0,8139.0,156958.37000000002,19.28472416758816
02W,2011,May,71481.0,6542.0,159818.12000000005,24.429550596147976
02X,2011,May,247262.0,16386.0,341206.26,20.82303551812523
02Y,2011,May,247261.0,14872.0,283525.8200000001,19.064404249596567
03A,2011,May,185941.0,9791.0,187383.92000000004,19.138384230415692
03C,2011,May,291181.0,12123.0,247636.13999999996,20.426968572135607
03D,2011,May,115576.0,5882.0,113934.04999999999,19.36995069704182
03E,2011,May,130748.0,5802.0,114259.96,19.693202344019305
03F,2011,May,226105.0,12574.0,246102.59999999998,19.572339748687767
03G,2011,May,198646.0,11317.0,234524.95999999996,20.72324467615092
03H,2011,May,131600.0,8080.0,159969.59999999998,19.798217821782174
03J,2011,May,141150.0,8899.0,185721.33000000002,20.869910102258682
03K,2011,May,133511.0,8430.0,176363.07,20.920886120996443
03L,2011,May,202117.0,12042.0,257097.57999999993,21.35007307756186
03M,2011,May,97630.0,5068.0,106052.12999999998,20.925834648776632
03N,2011,May,448552.0,25323.0,454372.08999999985,17.94305927417762
03Q,2011,May,277850.0,13002.0,242546.4399999999,18.65454853099522
03R,2011,May,283387.0,16918.0,327931.98000000004,19.383613902352526
03T,2011,May,199805.0,14784.0,305616.15,20.672088068181818
03V,2011,May,40408.0,2119.0,47468.31,22.401278905143936
03W,2011,May,254405.0,13555.0,283848.74999999994,20.940520103282918
03X,2011,May,79014.0,4601.0,73591.22999999998,15.994616387741791
03Y,2011,May,83276.0,5924.0,102859.89,17.363249493585414
04C,2011,May,283732.0,19958.0,421858.04000000004,21.13729030965027
04D,2011,May,180787.0,10219.0,188493.38999999998,18.445385067032
04E,2011,May,147551.0,8714.0,166991.15999999995,19.163548313059437
04F,2011,May,201834.0,9533.0,206220.09000000003,21.63223434385818
04G,2011,May,492344.0,26742.0,516504.36000000004,19.314350459950642
